raw_ID,audio,context,q1,q2,q3,q4,part2_q1
189,https://gigibon.github.io/Warn_name_audio/Audio/189_male_warn_tianping1.wav,你是文具店店长，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
190,https://gigibon.github.io/Warn_name_audio/Audio/190_male_warn_suo1.wav,你是五金店员工，有小朋友拿起工具随意挥舞，很可能伤到自己。你要马上警告他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
191,https://gigibon.github.io/Warn_name_audio/Audio/191_male_warn_niukou1.wav,你是杂货店员工，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
192,https://gigibon.github.io/Warn_name_audio/Audio/192_male_warn_bingxiang1.wav,你是家电维修中心的技术员，有个学徒不按规定随意摆弄电器，可能使电器损坏。你要立刻警告他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
193,https://gigibon.github.io/Warn_name_audio/Audio/193_male_warn_hanbao1.wav,你在快餐店打工，一个小孩在店里奔跑打闹，很可能打翻东西自己受伤。情况紧急，你要立即警示他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
194,https://gigibon.github.io/Warn_name_audio/Audio/194_male_warn_dianhua1.wav,你是电器维修店员工，有个学徒不按规定随意摆弄电器，可能使电器损坏。你要立刻警告他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
195,https://gigibon.github.io/Warn_name_audio/Audio/195_male_warn_lingdai1.wav,你是时装店店员，有顾客马上要踩到掉在地上的饰品，很可能跌倒。情况紧急，你要立刻提醒他注意。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
196,https://gigibon.github.io/Warn_name_audio/Audio/196_male_warn_lanqiu1.wav,你是学校器材室管理员，有人随意乱动器材，大手大脚，很可能使得器械受损。你要立刻警告他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
197,https://gigibon.github.io/Warn_name_audio/Audio/197_male_warn_naozhong1.wav,你是超市员工，有几个小孩在店里打闹，差点打落物品砸到他们。情况紧急，你要立刻提醒他们注意。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
198,https://gigibon.github.io/Warn_name_audio/Audio/198_male_warn_xianrenzhang1.wav,你是植物商店员工，有顾客没看到脚边的商品，马上踩上去可能滑倒。你要立刻提醒他注意。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
199,https://gigibon.github.io/Warn_name_audio/Audio/199_male_warn_xinfeng1.wav,你是便利店老板，有顾客马上要踩上掉在地上的商品，很可能滑倒。情况紧急，你要立刻提醒他注意。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
